27;30;34;35
47;4;1;30
38;28;37;34
24;31;16;4
44;25;12;41
29;34;12;16
5;2;45;26
9;11;42;38
46;17;4;46
45;13;44;33
15;37;27;37
6;50;43;9
32;17;30;2
24;14;9;35
17;12;28;16
41;12;18;45
14;45;5;18
6;36;46;18
17;3;22;44
35;11;42;23
6;39;38;9
7;19;20;35
14;49;49;45
27;38;43;9
46;45;39;20
26;33;3;14
6;13;2;5
47;15;31;3
9;6;2;49
2;25;3;5
50;25;14;29
45;37;43;16
39;30;43;39
43;27;8;43
5;7;48;10
37;33;31;10
39;15;41;47
2;16;12;39
21;41;22;18
15;18;50;35
11;22;33;1
1;45;43;6
29;12;14;1
32;5;16;34
35;4;26;23
17;39;24;41
46;17;47;7
36;36;45;14
31;49;16;18
13;28;14;42
45;20;19;46
35;15;9;20
41;16;21;20
11;6;22;28
44;12;15;12
38;45;43;27
49;26;43;41
37;44;11;42
31;9;43;8
19;28;30;7
15;23;40;31
35;1;37;24
2;41;18;43
33;46;49;3
45;24;48;24
2;30;25;16
27;13;49;21
30;31;46;32
32;45;23;33
4;45;30;11
32;6;50;36
35;18;8;48
37;11;10;7
41;3;15;43
19;38;5;26
46;45;9;3
29;4;42;39
49;28;2;17
7;26;40;30
49;38;9;49
50;10;44;42
2;38;42;45
49;5;50;35
48;34;47;30
45;46;48;8
4;45;33;6
41;43;49;30
31;11;26;38
42;46;50;17
22;34;5;17
35;26;29;38
12;37;31;34
39;17;49;8
36;47;42;25
28;3;8;2
46;10;32;6
49;32;10;48
29;24;19;19
47;16;27;37
3;33;40;13
34;41;19;3
22;22;18;32
44;37;19;23
1;13;24;21
29;12;44;15
17;42;19;17
23;10;13;44
25;42;50;3
36;35;8;1
10;46;30;35
30;28;17;6
30;49;6;42
3;8;44;21
1;35;23;9
2;39;12;22
19;28;35;15
12;40;39;13
47;14;22;49
11;24;21;43
16;22;49;9
8;42;6;10
7;30;2;12
6;12;28;49
13;9;38;6
6;41;41;47
27;2;40;41
46;31;25;4
37;29;50;12
11;9;45;15
18;21;48;2
40;10;25;23
9;28;37;1
14;7;15;50
39;24;28;40
26;49;13;46
44;7;32;40
20;20;1;9
41;21;18;35
10;21;39;40
35;20;35;32
50;28;22;9
2;13;18;48
27;39;7;2
49;47;47;13
5;30;21;36
1;8;17;1
7;26;27;25
24;36;5;39
29;4;4;23
24;9;31;21
40;28;21;39
46;43;23;44
43;50;3;46
43;20;2;38
9;13;49;49
12;44;28;38
25;10;30;17
27;42;46;38
3;8;24;17
14;18;33;19
21;2;8;24
13;43;10;12
41;34;34;23
21;45;46;5
5;13;27;34
50;42;1;46
13;26;38;43
27;47;19;18
39;21;14;3
23;33;45;36
10;17;38;25
1;44;8;19
31;3;21;42
4;16;4;9
27;19;7;16
2;16;34;23
21;7;50;34
23;10;5;7
31;21;2;38
29;3;42;48
31;15;29;36
24;49;22;17
16;17;4;29
17;39;49;24
22;19;20;10
21;42;19;14
9;31;17;13
2;3;12;4
36;23;30;50
33;17;39;7
6;18;17;50
6;13;39;22
10;16;35;27
21;15;24;18
40;1;3;19
5;17;30;9
50;23;33;18
32;17;37;38
41;4;3;47
1;15;31;41
9;50;37;3
23;14;8;2
24;33;11;5
29;50;49;41
39;45;30;5
20;4;3;46
24;29;12;50
39;23;31;14
26;39;7;37
36;43;23;43
29;40;3;12
18;40;4;41
3;7;36;41
16;42;17;17
16;16;4;11
3;28;13;49
4;25;31;45
25;47;15;2
5;21;45;25
2;28;6;3
41;36;15;1
45;12;15;29
5;34;40;29
42;45;47;28
39;19;30;47
23;37;34;48
20;4;37;21
38;35;45;21
11;18;31;29
46;33;11;35
10;12;36;24
16;38;47;31
8;7;7;28
13;25;4;9
44;37;14;45
11;24;42;18
45;18;26;49
48;21;43;45
32;3;2;20
47;14;1;45
33;17;34;16
16;44;46;36
20;38;30;11
6;49;36;28
50;50;18;22
7;3;40;45
21;27;39;15
47;1;39;24
45;46;29;7
37;37;23;29
19;47;4;20
8;16;15;28
42;48;35;26
3;5;17;7
45;8;4;49
21;27;45;49
43;6;2;47
40;9;7;10
28;15;40;14
45;40;41;50
4;30;46;49
28;20;47;42
40;10;38;36
21;39;33;39
15;20;31;6
17;21;21;40
40;22;47;3
47;35;9;2
39;11;6;1
48;23;7;21
48;46;45;42
25;48;12;43
34;35;22;42
46;21;19;26
7;41;39;39
46;32;13;7
17;45;27;41
10;21;44;27
48;43;43;11
50;39;26;7
27;37;2;19
20;16;35;8
2;48;21;11
29;42;3;15
47;11;48;22
8;17;13;16
31;47;18;27
35;16;39;26
23;17;15;12
49;46;3;25
6;13;17;7
39;30;33;49
33;36;41;36
30;49;32;31
42;8;4;48
23;22;25;9
41;12;39;27
26;35;1;22
47;8;5;28
47;16;37;6
46;38;36;6
16;47;7;8
50;18;28;9
5;27;16;16
14;46;3;18
41;45;27;23
15;44;14;7
25;19;9;50
46;23;29;30
35;2;12;49
50;3;1;35
33;37;28;1
3;13;9;31
9;7;50;5
42;43;16;22
16;47;31;47
13;7;29;32
29;35;9;47
21;31;7;1
18;1;3;39
20;39;15;27
26;21;7;49
9;28;40;4
38;24;26;2
10;33;34;3
45;7;23;45
44;9;8;20
28;32;5;26
37;11;8;15
26;23;35;45
37;24;10;41
38;32;47;14
34;35;12;33
12;44;29;44
30;4;35;41
13;32;15;14
10;6;31;45
36;37;43;47
48;8;36;42
30;44;42;43
2;12;8;37
17;22;16;22
22;40;2;46
15;13;1;16
26;5;10;28
5;31;19;27
4;42;23;3
47;35;50;21
14;6;39;44
31;30;29;34
5;18;29;34
47;27;10;42
15;40;48;20
45;41;39;15
27;32;18;47
45;9;24;21
5;9;20;6
18;33;8;24
2;50;44;13
8;7;37;17
27;36;33;27
33;32;3;46
5;37;40;16
16;28;8;7
22;11;48;13
30;49;43;29
50;31;11;24
30;43;50;2
4;17;19;40
41;27;26;49
19;5;41;14
42;13;7;32
39;23;40;2
6;16;27;7
8;27;37;39
49;31;46;2
22;18;10;12
30;9;47;47
22;47;16;22
8;13;20;10
14;4;16;29
34;34;21;13
32;25;35;42
12;33;15;12
47;10;1;18
48;29;15;3
22;44;19;15
11;16;13;41
14;45;17;21
15;25;17;45
25;41;8;14
23;28;34;24
39;5;30;35
32;18;13;14
50;10;18;38
21;37;44;9
9;8;13;39
40;6;27;50
49;12;2;48
24;33;30;13
16;46;40;15
8;33;11;6
42;34;28;23
36;4;12;5
14;27;28;41
4;36;1;15
50;9;46;4
36;32;10;17
4;13;37;39
30;15;43;6
4;31;5;45
37;47;45;31
7;36;17;17
50;19;35;35
9;3;50;38
8;4;33;7
39;28;11;18
32;45;5;48
6;43;16;2
47;40;48;33
21;35;10;16
30;4;8;24
6;50;16;47
23;41;15;37
29;3;45;8
30;5;38;20
12;3;49;14
30;29;17;21
34;1;19;40
14;32;27;9
50;1;42;34
38;41;8;24
36;4;35;13
32;19;17;34
14;4;22;49
16;33;22;48
2;31;4;45
2;16;7;10
34;14;6;40
2;47;8;5
1;16;50;32
36;22;27;9
25;32;39;10
49;18;39;12
24;16;29;22
29;29;41;37
16;7;47;31
10;28;19;12
29;23;45;11
11;38;36;2
15;29;35;38
30;40;46;31
38;26;21;36
10;27;37;45
42;33;1;27
47;5;28;48
17;41;40;35
43;31;27;9
3;34;34;24
46;17;15;35
36;30;15;33
29;23;24;17
41;49;8;1
41;12;3;35
33;5;20;40
5;12;14;2
45;23;49;44
21;22;38;16
29;24;33;20
1;8;27;42
13;18;50;49
9;33;33;24
37;35;44;18
46;5;32;6
37;14;4;43
11;50;36;50
3;14;33;8
13;41;31;3
42;2;14;19
14;50;36;32
42;28;15;3
12;31;45;35
41;11;27;41
7;48;33;18
7;47;30;42
17;42;10;7
25;24;24;43
4;4;28;35
42;30;42;42
47;12;18;3
45;5;30;42
25;30;7;49
27;2;40;41
19;42;23;24
25;43;9;35
48;2;25;43
24;11;34;14
30;4;24;39
34;49;19;28
26;8;1;45
21;13;36;24
46;11;3;33
7;45;14;40
19;2;15;27
24;47;35;1
10;31;24;45
1;30;49;40
28;37;37;20
10;31;8;50
25;18;15;1
37;43;42;34
27;30;16;45
2;10;27;22
14;15;41;35
40;35;42;49
21;5;3;40
50;9;19;30
17;13;2;49
7;22;16;27
33;27;4;11
23;9;15;50
46;34;26;16
11;19;33;31
24;24;40;7
1;39;18;40
6;13;17;16
27;23;40;8
16;24;29;22
12;41;21;50
26;14;12;36
10;31;5;7
48;1;19;48
19;44;15;42
8;40;10;18
44;32;1;12
32;37;2;8
11;35;8;18
5;13;46;4
34;22;19;3
19;42;9;25
1;15;14;3
50;21;35;3
35;30;20;42
21;9;21;38
38;11;37;16
18;5;34;50
7;1;50;49
3;36;22;34
16;43;25;10
11;21;43;6
35;15;45;43
25;48;26;46
5;12;49;18
17;16;13;38
39;23;28;22
38;25;20;19
7;48;31;48
47;48;42;24
22;33;50;32
31;18;8;38
40;11;2;35
44;46;36;44
15;36;49;40
1;27;42;9
33;6;18;39
18;33;41;29
26;9;30;37
29;29;50;35
49;33;46;45
19;50;36;10
29;17;9;22
11;8;47;35
17;32;2;15
38;17;9;18
46;47;45;48
10;21;40;13
34;42;1;6
31;47;38;37
32;37;27;47
6;25;12;35
46;4;35;46
30;8;35;46
39;44;46;39
11;12;9;4
36;15;12;7
13;20;49;46
25;45;26;1
36;48;28;6
44;7;32;40
6;13;36;41
7;9;49;30
2;48;32;7
9;46;25;31
32;37;21;1
26;41;28;1
5;16;14;6
45;16;23;49
18;39;15;35
28;16;25;3
4;38;17;48
16;35;21;23
33;32;16;30
8;12;10;38
4;28;12;17
9;25;7;48
6;48;45;44
34;13;47;3
32;38;25;46
25;11;1;20
50;12;31;50
37;28;20;10
2;4;44;2
49;46;29;30
44;48;4;12
3;19;18;44
1;50;10;2
34;37;48;23
1;45;5;45
45;17;14;31
38;41;20;11
37;13;15;5
25;20;40;41
10;30;43;5
1;18;32;45
39;7;2;7
15;19;11;24
8;23;39;13
46;9;42;40
46;14;31;50
3;3;40;22
44;29;41;35
23;31;11;49
14;25;21;7
25;42;47;9
18;37;30;15
19;28;8;27
22;48;18;43
23;18;42;13
8;8;33;10
29;43;9;22
34;39;23;12
1;19;32;42
47;9;24;42
37;45;48;27
35;45;24;21
18;32;46;23
44;17;27;7
24;13;5;34
31;49;16;33
33;38;25;27
43;22;42;41
27;18;39;22
41;37;5;36
31;15;29;26
20;1;18;7
37;9;7;27
40;29;25;13
1;38;39;21
43;49;9;15
21;33;15;17
21;44;31;13
43;6;49;49
15;29;8;6
1;33;25;31
43;21;22;28
6;10;31;48
37;20;41;33
11;6;11;8
17;19;50;27
42;45;6;28
36;41;3;37
49;44;9;9
19;41;4;1
12;36;29;46
16;29;5;35
11;32;48;43
44;36;33;5
36;32;21;29
31;42;25;18
8;48;13;36
41;41;16;36
5;42;3;33
35;24;35;18
18;28;2;38
28;50;6;32
28;33;19;27
33;40;19;16
4;43;40;18
5;39;44;33
50;12;19;23
27;16;50;24
27;9;49;10
26;22;37;21
7;42;4;28
26;26;33;34
39;49;30;26
19;13;8;42
16;9;5;42
23;45;10;11
5;27;35;44
34;5;36;44
43;2;34;29
15;8;33;8
17;22;1;32
31;5;28;36
18;18;3;15
37;38;24;14
34;24;11;27
16;45;5;38
34;17;8;45
13;11;18;35
30;34;47;27
29;5;42;38
25;26;49;39
42;5;36;37
2;19;42;2
10;1;36;42
49;36;28;22
41;14;42;49
27;42;30;13
25;41;10;4
29;46;2;40
46;23;29;43
20;38;13;44
3;10;48;32
17;50;13;41
22;26;38;50
11;36;13;5
16;13;41;29
4;41;28;13
39;25;48;14
49;4;6;45
43;3;35;17
11;40;20;24
50;10;28;39
31;45;23;39
44;28;16;18
33;14;18;40
16;37;1;47
40;33;10;41
16;38;16;29
10;17;49;38
11;10;10;38
24;11;20;13
49;47;41;46
25;33;3;7
3;10;1;31
10;37;36;14
4;47;24;43
9;46;25;11
31;25;42;15
29;42;39;34
26;43;42;23
48;38;22;32
31;1;35;15
33;21;5;42
43;3;26;22
7;35;43;10
20;15;40;48
26;46;24;5
2;50;31;40
50;48;30;31
16;23;23;4
9;41;45;21
49;45;29;8
9;50;11;27
19;28;14;14
38;38;20;12
47;16;40;22
24;47;9;24
35;45;10;50
18;26;6;41
43;26;18;50
27;32;35;1
43;22;4;23
9;15;22;31
14;41;29;24
19;33;32;31
19;19;40;31
22;29;27;12
39;8;38;15
11;41;31;39
17;39;11;23
6;40;11;19
9;23;38;39
10;19;36;28
31;27;37;48
32;9;50;30
42;17;48;41
19;41;29;3
12;11;4;23
50;16;39;1
9;49;49;38
10;49;7;23
44;25;4;28
15;1;22;39
9;13;7;30
40;27;43;11
44;8;18;8
19;7;18;29
15;33;29;33
30;2;22;44
24;48;8;20
26;16;27;28
42;38;15;41
25;1;43;34
10;4;8;16
5;37;7;4
37;50;27;6
43;38;16;35
15;11;17;26
24;14;20;35
40;42;15;45
4;48;3;6
13;4;4;46
18;48;49;3
45;29;24;23
31;44;49;20
11;4;43;40
25;39;21;45
35;39;41;7
41;8;23;9
20;46;41;16
37;7;9;32
28;30;41;20
21;19;1;36
29;2;16;31
46;12;13;8
11;12;20;11
30;14;23;42
45;44;40;43
22;10;13;37
21;49;37;27
14;44;39;29
41;34;26;40
48;13;36;13
26;10;4;3
45;21;17;49
17;26;18;21
21;39;12;48
40;17;27;25
23;38;36;27
10;5;42;35
47;44;38;17
10;35;13;35
7;35;47;23
41;29;31;34
35;43;11;4
21;1;40;29
46;27;41;14
18;25;17;38
24;3;31;18
27;29;50;34
49;20;44;37
31;16;40;47
25;34;44;35
50;8;25;17
38;21;19;46
1;15;2;5
28;31;24;37
19;13;28;27
2;35;31;2
25;15;25;14
27;30;32;32
13;25;15;11
13;4;20;19
32;49;23;24
32;5;38;34
19;6;49;25
43;31;40;1
46;11;20;33
20;47;1;6
39;22;50;22
36;38;18;32
26;16;30;20
3;10;16;18
23;44;9;29
4;47;43;1
24;15;25;47
4;24;14;24
26;38;45;6
37;22;24;17
12;29;26;1
3;22;19;49
45;44;46;10
42;10;4;50
7;5;2;13
24;46;39;18
27;40;47;45
7;36;43;42
38;38;49;48
6;8;8;40
48;1;3;2
44;23;31;21
26;44;48;25
29;37;22;6
21;32;24;30
38;43;4;10
8;31;12;10
25;9;47;31
9;6;32;10
28;21;19;11
8;8;42;41
18;40;2;21
13;15;43;44
4;25;29;30
32;45;47;16
45;24;39;32
20;42;23;22
36;2;44;20
44;14;8;1
4;45;49;28
48;48;5;42
29;12;17;49
42;18;46;45
15;39;36;45
34;32;37;10
43;50;24;23
45;37;1;11
41;29;47;39
32;37;26;41
20;45;19;16
33;41;14;22
17;11;33;16
4;37;28;31
32;38;29;22
38;18;8;5
48;17;2;7
26;36;40;5
29;4;44;24
18;49;43;18
35;48;12;35
7;38;26;48
4;23;46;17
7;30;36;14
40;49;29;48
28;7;18;38
8;7;8;43
47;3;4;20
9;41;10;20
40;35;21;20
41;46;7;44
20;31;44;27
8;24;5;23
27;40;44;13
43;8;35;43
32;26;41;14
47;27;8;5
9;32;8;24
10;42;43;11
49;11;40;43
13;45;24;44
40;46;21;31
41;34;41;36
31;25;46;20
40;48;29;26
32;8;9;36
3;3;12;21
31;3;24;42
45;4;11;15
9;29;40;14
24;50;6;28
8;27;3;1
25;10;38;15
38;15;2;39
28;5;45;20
44;13;48;7
49;9;29;24
48;38;24;18
1;4;29;10
9;35;39;49
46;41;41;19
30;23;16;3
8;46;3;47
13;33;15;44
2;36;24;21
36;50;37;41
19;10;6;31
45;1;40;1
14;11;8;11
48;7;44;14
14;38;19;19
8;13;2;33
38;18;47;23
20;19;22;7
39;28;47;37
29;38;27;29
14;49;17;45
16;28;11;43
9;39;4;40
46;29;28;32
22;41;7;47
14;10;46;14
47;16;46;26
25;50;38;43
31;28;6;23
24;45;5;28
49;25;28;50
14;37;43;34
50;37;14;45
30;16;34;8
22;2;17;10
11;41;12;4
44;23;33;17
5;1;38;36
49;5;24;25
41;18;49;8
20;31;29;32
37;43;39;20
13;31;43;31
14;20;21;33
29;22;35;6
14;42;12;43
26;27;13;1
3;15;41;38
18;31;29;35
35;18;32;16
5;31;50;42
19;39;43;43
37;50;19;5
46;28;20;40
18;32;36;9
45;47;9;4
32;11;18;37
24;34;18;39
14;7;34;29
48;33;37;48
33;18;23;35
9;24;49;22
32;7;15;45
8;29;1;4
20;11;38;50
7;44;37;10
42;50;18;28
27;11;50;28
49;39;30;30
15;32;24;12
39;28;35;48
16;19;34;15
8;42;14;27
21;9;45;29
36;40;14;10
1;40;39;22
14;46;10;41
29;44;18;6
1;21;33;18
19;4;24;10
46;47;39;45
40;27;39;19
1;21;3;37
5;4;12;3
17;10;39;38
1;25;18;1
27;29;11;12
45;22;23;40
32;42;26;44
50;9;32;29
11;40;12;42
12;21;43;29
6;27;24;50
36;48;36;26
17;27;31;22
3;14;5;21
36;30;14;3
43;24;9;29
43;45;32;37
10;13;17;48
23;39;48;2
23;27;49;11
27;1;15;3
27;31;15;15
21;10;36;31
3;39;31;1
50;40;43;22
30;50;24;31
31;46;10;12
31;48;19;30
47;15;49;8
7;22;17;25
2;48;44;14
19;34;45;21
44;37;13;25
43;4;33;29
22;9;8;14
42;3;10;12
19;9;31;28
24;18;30;40
35;9;21;39
42;4;40;40
8;34;20;25
9;27;16;20
16;19;31;21
8;44;40;34
45;15;17;10
43;42;41;29
28;26;14;37
3;38;4;49
38;49;46;26
48;32;8;22
39;40;50;39
1;32;44;3
3;17;35;10
41;30;3;12
41;1;28;38
4;21;12;1
17;5;30;2
40;29;1;8
16;21;27;10
35;46;11;10
13;6;14;5
46;33;41;44
33;2;33;43
18;21;45;37
39;24;8;8
4;25;35;22
35;42;42;12
24;50;43;38
33;39;21;3
13;5;40;3
35;7;14;14
38;48;49;26
40;46;44;43
12;40;49;15
41;36;37;50
4;14;30;12
30;44;37;38
7;8;45;1
1;23;14;2
25;28;44;32
25;42;29;45
6;33;26;21
21;12;22;43
43;21;3;14
1;50;21;48
22;44;30;1
27;46;39;48
49;10;32;27
9;11;6;33
12;3;13;28
39;14;34;16
32;4;16;50
41;26;45;50
32;33;43;42
16;48;45;41
15;6;22;32
9;48;43;3
28;5;44;29
41;13;17;21
43;18;32;3
7;20;26;20
16;50;48;35
49;29;46;35
35;41;42;6
29;38;17;41
41;3;34;50
49;42;48;39
23;34;21;21
21;36;13;24
15;43;9;19
38;31;19;28
47;9;9;48
28;22;41;3
43;6;24;36
1;44;15;34
13;45;42;40
24;13;15;2
14;20;45;27
38;30;46;41
10;48;32;40
40;20;27;15
49;41;19;15
8;38;7;45
17;9;22;20
34;16;6;44
39;45;22;12
34;9;27;22
23;1;33;23
30;31;3;27
9;17;29;50
10;30;31;23
7;33;45;12
13;22;46;20
4;28;45;40
49;48;38;48
15;4;32;23
46;15;16;29
41;48;15;9
32;49;28;30
38;15;25;43
21;3;31;10
5;13;1;8
11;16;3;39
12;13;3;46
10;3;28;17
47;41;35;14
50;8;6;5
6;29;6;39
49;12;32;44
45;38;22;3
12;40;42;18
25;22;19;17
28;3;1;24
36;46;17;43
31;35;36;35
14;47;34;33
9;8;14;35
33;24;48;16
6;13;1;48
15;32;18;33
24;26;39;39
39;4;5;23
29;18;19;10
20;1;20;3
31;16;22;19
12;2;48;14
22;28;5;40
10;34;10;42
12;9;9;48
39;48;47;37
29;16;43;40
15;45;25;42
3;31;29;7
49;43;28;36
33;13;12;19
48;1;50;5
20;17;6;46
25;36;8;44
31;44;6;14
29;16;43;49
50;9;15;6
43;29;29;44
41;26;45;43
9;30;21;20
26;29;32;38
25;4;18;45
35;40;19;4
2;30;11;29
49;12;26;14
2;47;37;36
11;31;44;47
41;7;45;29
35;10;19;48
9;50;10;21
39;42;29;23
32;15;8;42
21;45;29;20
30;8;33;20
22;17;31;34
12;29;33;13
6;6;39;26
49;32;35;30
38;5;44;37
17;22;32;41
16;13;11;40
16;12;34;7
39;30;46;26
14;49;18;32
12;5;36;25
11;34;11;36
24;26;36;31
30;26;14;33
38;48;50;18
6;34;41;12
7;17;32;2
33;2;26;4
40;50;1;34
12;41;8;22
13;10;47;3
38;32;8;26
24;7;2;13
44;1;49;23
26;50;25;18
49;21;38;23
41;23;15;41
41;46;48;24
44;6;3;29
46;11;3;12
47;45;24;5
8;27;33;24
21;4;42;33
22;45;3;9
40;48;9;47
18;45;39;4
10;27;3;50
39;6;25;29
24;17;37;32
42;49;11;13
25;7;50;42
36;21;41;24
47;8;20;45
16;31;4;17
48;8;32;40
32;8;18;11
40;2;36;16
28;48;37;19
32;37;5;13
31;50;2;7
18;32;17;13
16;44;15;31
49;20;32;29
16;4;30;15
30;42;10;27
16;5;48;48
43;8;35;21
49;35;45;15
24;1;31;23
37;6;39;13
25;35;12;21
8;42;11;15
21;33;21;40
27;36;25;21
22;24;31;19
15;40;12;7
39;20;32;24
39;38;37;4
26;14;43;49
38;37;35;41
23;14;10;23
33;13;14;45
24;44;44;19
1;24;28;49
24;28;34;40
8;21;44;12
33;38;37;3
49;30;3;38
27;24;46;13
1;17;43;49
9;22;43;16
26;21;9;40
34;11;16;21
16;46;15;7
37;43;43;29
6;41;43;5
16;44;19;17
19;2;43;41
49;5;44;37
35;6;30;24
48;21;23;14
28;27;9;26
16;44;7;35
10;27;30;17
42;20;23;17
41;28;12;32
2;49;11;24
34;33;21;5
19;18;9;20
32;12;21;23
1;6;37;49
43;23;30;8
49;22;12;6
